A8       I4 4X   I2  6X  I2   6X I2  6X I2   6X  F4.2
0-7     8-11 12-17   18-25   26-33   34-41     42-51
0123456789012345678901234567890123456789012345678901
KATL	2003	05	21	20	50	0.01
KATL	2003	05	21	21	50	0.04
KATL	2003	05	21	22	50	0.03
KATL	2003	05	21	23	50	0.04
KATL	2003	05	22	00	50	0.06
KATL	2003	05	22	01	50	0.15
KATL	2003	05	22	02	50	0.06
KATL	2003	05	22	04	50	0.05
KATL	2003	05	22	05	50	0.05
KATL	2003	05	22	07	50	0.42
KATL	2003	05	22	08	50	0.02
KATL	2003	05	22	11	55	0.16
KATL	2003	05	22	12	50	0.01
KATL	2003	05	25	21	50	0.02
KATL	2003	05	26	04	50	0.2
KATL	2003	06	03	07	50	0.1
KATL	2003	06	03	09	50	0.13
KATL	2003	06	03	11	50	0.03
KATL	2003	06	04	01	50	0.43
KATL	2003	06	04	03	50	0.02
KATL	2003	06	04	05	50	0.01
KATL	2003	06	04	08	50	0.02
KATL	2003	06	06	15	50	0.02
KATL	2003	06	06	18	50	0.01
KATL	2003	06	06	19	50	0.11
KATL	2003	06	06	20	50	0.01
KATL	2003	06	06	21	50	0.03
KATL	2003	06	06	22	50	0.03
KATL	2003	06	06	23	50	0.02
KATL	2003	06	07	00	50	0.02
KATL	2003	06	07	01	50	0.01
KATL	2003	06	07	05	50	0.04
KATL	2003	06	07	06	50	0.16
KATL	2003	06	07	07	50	0.1
KATL	2003	06	07	08	50	0.02
KATL	2003	06	07	09	50	0.01
KATL	2003	06	07	10	50	0.03
KATL	2003	06	07	11	50	0.01
KATL	2003	06	07	20	50	0.01
KATL	2003	06	11	19	50	0.24
KATL	2003	06	11	20	50	0.02
KATL	2003	06	12	14	50	0.01
KATL	2003	06	12	19	50	0.02
KATL	2003	06	13	09	50	0.17
KATL	2003	06	13	17	50	0.39
KATL	2003	06	14	11	50	0.01
KATL	2003	06	14	12	50	0.04
KATL	2003	06	14	16	50	0.1
KATL	2003	06	14	17	50	0.05
KATL	2003	06	16	22	50	0.35
KATL	2003	06	16	23	50	0.14
KATL	2003	06	17	00	50	0.01
KATL	2003	06	17	01	50	0.03
KATL	2003	06	17	02	50	0.09
KATL	2003	06	17	03	50	0.21
KATL	2003	06	17	04	50	0.47
KATL	2003	06	17	06	50	0.51
KATL	2003	06	17	22	50	0.03
KATL	2003	06	17	23	50	0.06
KATL	2003	06	18	00	50	0.06
KATL	2003	06	18	01	50	0.06
KATL	2003	06	18	02	50	0.06
KATL	2003	06	18	03	55	0.05
KATL	2003	06	18	04	50	0.04
KATL	2003	06	18	05	50	0.03
KATL	2003	06	18	07	50	0.03
KATL	2003	06	18	08	50	0.07
KATL	2003	06	18	10	50	0.21
KATL	2003	06	18	11	50	0.11
KATL	2003	06	18	12	50	0.11
KATL	2003	06	18	13	50	0.1
KATL	2003	06	18	19	50	0.19
KATL	2003	06	18	20	50	0.04
KATL	2003	06	19	13	50	0.01
KATL	2003	06	19	16	50	0.19
KATL	2003	06	27	19	50	0.09
KATL	2003	06	27	20	50	0.05
KATL	2003	06	27	21	50	0.01
KATL	2003	06	27	22	50	0.03
KATL	2003	06	27	23	50	0.01
KATL	2003	06	28	03	50	0.01
KATL	2003	06	28	04	50	0.03
KATL	2003	06	28	05	50	0.09
KATL	2003	06	28	06	50	0.22
KATL	2003	06	28	07	50	0.07
KATL	2003	06	28	09	50	0.06
KATL	2003	06	30	07	50	0.01
KATL	2003	06	30	17	50	0.53
KATL	2003	06	30	18	50	0.03
KATL	2003	06	30	20	50	0.03
KATL	2003	06	30	21	50	0.01
KATL	2003	06	30	22	50	0.01
KATL	2003	06	30	23	50	0.01
KATL	2003	07	01	00	50	0.01
KATL	2003	07	01	02	50	0.08
KATL	2003	07	01	03	50	0.04
KATL	2003	07	01	04	50	0.01
KATL	2003	07	01	05	50	0.03
KATL	2003	07	01	06	50	0.05
KATL	2003	07	01	07	50	0.28
KATL	2003	07	01	08	50	0.25
KATL	2003	07	01	09	50	0.06
KATL	2003	07	01	10	50	0.1
KATL	2003	07	01	11	50	0.18
KATL	2003	07	01	13	50	0.67
KATL	2003	07	01	14	50	0.38
KATL	2003	07	01	15	50	0.5
KATL	2003	07	01	16	50	0.07
KATL	2003	07	01	18	50	0.25
KATL	2003	07	01	22	50	0.01
KATL	2003	07	02	02	50	0.01
KATL	2003	07	05	13	50	0.16
KATL	2003	07	05	16	50	0.07
KATL	2003	07	05	19	50	0.17
KATL	2003	07	05	20	50	0.02
KATL	2003	07	10	12	55	0.02
KATL	2003	07	10	16	50	0.01
KATL	2003	07	10	19	50	0.43
KATL	2003	07	11	12	50	0.02
KATL	2003	07	13	04	50	0.01
KATL	2003	07	14	00	50	0.01
KATL	2003	07	15	18	50	0.09
KATL	2003	07	19	02	50	0.01
KATL	2003	07	19	03	50	0.02
KATL	2003	07	22	14	50	0.28
KATL	2003	07	22	19	50	0.01
KATL	2003	07	22	23	50	0.03
KATL	2003	07	23	00	50	0.04
KATL	2003	07	23	01	50	0.09
KATL	2003	07	23	02	50	0.06
KATL	2003	07	23	03	50	0.01
KATL	2003	07	23	05	50	0.02
KATL	2003	07	23	08	50	0.28
KATL	2003	07	23	16	50	0.02
KATL	2003	07	31	16	55	0.02
KATL	2003	07	31	17	50	0.15
KATL	2003	07	31	18	50	0.01
KATL	2003	08	03	11	55	0.01
KATL	2003	08	03	12	50	0.22
KATL	2003	08	06	16	50	0.14
KATL	2003	08	06	17	50	0.01
KATL	2003	08	08	04	55	0.01
KATL	2003	08	12	19	50	0.29
KATL	2003	08	13	07	50	0.01
KATL	2003	08	13	08	50	0.26
KATL	2003	08	13	09	50	0.01
KATL	2003	08	13	22	50	0.01
KATL	2003	08	28	18	50	0.25
KATL	2003	08	30	16	50	0.02
KATL	2003	09	03	15	50	0.47
KATL	2003	09	04	12	50	0.02
KATL	2003	09	06	11	50	0.01
KATL	2003	09	14	18	50	0.1
KATL	2003	09	14	19	50	0.06
KATL	2003	09	14	21	50	0.21
KATL	2003	09	22	13	55	0.01
KATL	2003	09	22	14	55	0.3
KATL	2003	09	22	16	55	0.6
KATL	2003	09	22	19	50	0.06
KATL	2003	09	22	20	50	0.01
KATL	2003	09	27	19	50	0.03
KATL	2003	10	06	20	50	0.02
KATL	2003	10	06	21	50	0.04
KATL	2003	10	06	23	50	0.01
KATL	2003	10	07	18	50	0.01
KATL	2003	10	07	19	50	0.03
KATL	2003	10	07	23	50	0.03
KATL	2003	10	08	02	50	0.13
KATL	2003	10	08	03	50	0.14
